district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-01-01,16.411777108660424,79.70624758400766,173.00344699261177,6.856389706563576,23.152923971767237,11.940210423619444,13.010051586095575,16.189729061997777,14.050666562218776,14.75899972615127,15.624016961114329,3.256887477278578e-08,0.0,15.03003892723681,17.349419196758745,15.59805042181361,16.781407702181944,13.017826350762222,15.08350677367533,13.52370727065931,14.577625853778242,13.969334099250128,15.548665353052412,14.3561091001813,15.16189035212124,14.834351334213187,16.41368258801547,15.221126335144358,16.0269075870843
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-02-01,19.949895527281278,71.74156912852675,207.7871964836063,7.668174146644702,26.875202750942535,14.507917396402526,14.490155144857916,19.87369271836538,16.451835185414804,17.501253287974745,18.54018927039278,3.317072087791237e-07,2.6915600736725303,18.71400258360441,21.033382853126348,19.282014078181213,20.465371358549547,15.41899497395825,17.48467539687136,15.924875893855338,16.978794476974272,16.711587661073604,18.290918914875885,17.098362662004774,17.904143913944715,17.75052364349164,19.32985489729392,18.13729864442281,18.94307989636275
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-03-01,24.745172187563888,69.35814138931599,244.05068212832725,8.537113310332067,31.423125994036056,19.281970816037408,18.034535238558227,25.086263098152408,20.610444408730256,21.850862742380343,23.071116153021983,8.849616708462331e-06,7.352548405036732,23.92657296339144,26.245953232913376,24.49458445796824,25.677941738336575,19.5776041972737,21.64328462018681,20.083485117170788,21.137403700289724,21.061197115479203,22.640528369281483,21.447972116410373,22.253753368350313,22.281450526120842,23.860781779923123,22.668225527052012,23.474006778991953
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-04-01,28.88583611254772,71.0740701008001,268.9750956070768,9.093242478710167,35.39884979633817,23.23925773001321,20.446393612103044,32.67359656040071,24.721617673455658,25.970883205183277,27.31575868321866,0.004194276772579715,11.319053763175688,31.513906425639743,33.83328669516168,32.08191792021654,33.26527520058488,23.688777461999102,25.754457884912213,24.19465838189619,25.248576965015125,25.181217578282137,26.760548832084417,25.567992579213307,26.373773831153247,26.52609305631752,28.1054243101198,26.91286805724869,27.71864930918863
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-05-01,29.051400245437172,78.83456796997709,230.91210404909748,8.007766411441928,34.409841337320486,24.431144984200607,23.278158887096914,34.629746842278124,26.04580765631645,26.947485433052663,28.102045953298152,0.01775350220137455,11.420493160760547,33.47005670751715,35.789436977039095,34.03806820209395,35.221425482462294,25.012967444859893,27.078647867773004,25.51884836475698,26.572766947875916,26.157819806151522,27.737151059953803,26.544594807082692,27.350376059022633,27.31238032639701,28.891711580199292,27.69915532732818,28.504936579268122
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-06-01,29.963394225012905,81.89023690114325,185.94675463039653,6.702502136229086,34.29746309417122,26.657258955728935,26.09327371347047,38.094642316831866,27.37883373440288,28.154201881585884,29.083935654737868,0.1381935655228772,12.477361024950078,36.934952182070894,39.25433245159284,37.502963676647695,38.68632095701604,26.345993522946323,28.411673945859434,26.85187444284341,27.905793025962346,27.364536254684744,28.943867508487024,27.751311255615914,28.557092507555854,28.294270027836728,29.873601281639008,28.681045028767898,29.486826280707838
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-07-01,30.17567239765757,82.96470397860091,177.68092449829646,6.417263972949073,33.700575923009865,27.588844960795733,26.808622055731913,39.10748889294922,27.74521764288333,28.474354069315602,29.362758691807084,0.2328510508015106,12.644710441902799,37.94779875818825,40.26717902771019,38.51581025276505,39.69916753313339,26.712377431426773,28.778057854339885,27.21825835132386,28.272176934442797,27.684688442414462,29.264019696216742,28.071463443345632,28.877244695285572,28.573093064905944,30.152424318708224,28.959868065837114,29.765649317777054
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-08-01,29.961786466438248,83.40715632045956,166.1857025511331,6.351742515458341,33.54541099517532,27.374925239537244,26.50736273712728,38.533290347568254,27.604371436248197,28.31159594530521,29.142524458060876,0.1745053933871435,12.460168117356282,37.37360021280728,39.692980482329226,37.941611707384084,39.124968987752425,26.57153122479164,28.637211647704753,27.07741214468873,28.131330727807665,27.52193031840407,29.10126157220635,27.90870531933524,28.71448657127518,28.352858831159736,29.932190084962016,28.739633832090906,29.545415084030846
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-09-01,29.593627049035604,83.86324798048707,168.73899075408622,6.429426821610733,33.376020468313754,26.791772056728615,26.44776789366254,37.46362560254564,27.315345449329488,27.998829929241317,28.84252488301175,0.09727149434546756,12.083896262521186,36.30393546778467,38.62331573730661,36.87194696236147,38.05530424272981,26.282505237872932,28.348185660786044,26.78838615777002,27.842304740888956,27.209164302340177,28.788495556142458,27.595939303271347,28.401720555211288,28.05285925611061,29.632190509912892,28.43963425704178,29.245415508981722
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-10-01,27.481475834769846,82.10683442220443,168.22534916993322,6.452188135668379,31.940918253226812,24.08836283248113,24.108542320169853,31.10222641202508,25.01487462874757,25.75485499055425,26.595981736403917,0.001563704715653972,10.014640542853972,29.94253627726411,32.26191654678605,30.510547771840912,31.693905052209246,23.982034417291015,26.047714840204126,24.487915337188102,25.541833920307038,24.96518936365311,26.54452061745539,25.35196436458428,26.15774561652422,25.806316109502777,27.385647363305058,26.193091110433947,26.998872362373888
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-11-01,23.508725567385067,77.78610264484813,173.67625473146245,6.78377885936802,29.985378484401593,18.68796091891712,19.144467235939306,23.946235248739058,20.60142357453672,21.473614172391223,22.341995446048536,4.315353631758112e-06,6.336669701659357,22.78654511397809,25.105925383500026,23.35455660855489,24.537913888923224,19.568583363080165,21.634263785993276,20.074464282977253,21.12838286609619,20.683948545490082,22.263279799292363,21.070723546421252,21.876504798361193,21.552329819147396,23.131661072949676,21.939104820078565,22.744886072018506
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-12-01,19.15109985909996,79.11510233679627,158.19860376295742,6.439430135354257,26.11391124051697,14.394694941139974,15.113883820032882,19.18754862824853,16.60625467590807,17.369708230865637,18.160701249680425,2.1528925238283394e-07,2.254303090828472,18.02785849348756,20.347238763009496,18.59586998806436,19.779227268432695,15.573414464451515,17.639094887364624,16.0792953843486,17.133213967467537,16.580042603964497,18.159373857766777,16.966817604895667,17.772598856835607,17.371035622779285,18.950366876581565,17.757810623710455,18.563591875650395
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2026-01-01,16.41965139075003,79.73170996725389,174.08665052581,6.891321213412894,23.203913503848185,11.939817250830385,13.028844084278962,16.19905562341444,14.061142816868443,14.768695389032919,15.63912864166197,3.2760804086852834e-08,0.0,15.039365488653473,17.35874575817541,15.607376983230274,16.79073426359861,13.02830260541189,15.093983028324997,13.534183525308977,14.58810210842791,13.979029762131777,15.55836101593406,14.365804763062949,15.17158601500289,14.849463014760827,16.42879426856311,15.236238015691999,16.04201926763194
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2026-02-01,19.957769809370884,71.76703151177297,208.87040001680498,7.7031056534940205,26.926192283023497,14.507524223613466,14.508947643041303,19.883019279782037,16.462401349482256,17.511011887448845,18.55536388753287,3.336619659426058e-07,2.716858253318481,18.72332914502107,21.042709414543005,19.29134063959787,20.474697919966204,15.429561138025703,17.495241560938812,15.93544205792279,16.989360641041724,16.721346260547705,18.300677514349985,17.108121261478875,17.913902513418815,17.76569826063173,19.34502951443401,18.1524732615629,18.95825451350284
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2026-03-01,24.75304646965349,69.38360377256221,245.13388566152594,8.572044817181386,31.474115526117018,19.281577643248347,18.053327736741615,25.095589659569075,20.62134196612294,21.860853317182105,23.086522745489734,8.901765441152295e-06,7.377846584682683,23.935899524808107,26.255279794330043,24.50391101938491,25.687268299753242,19.588501754666385,21.654182177579496,20.094382674563473,21.14830125768241,21.071187690280965,22.650518944083245,21.457962691212135,22.263743943152075,22.296857118588594,23.876188372390875,22.683632119519764,23.489413371459705
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2026-04-01,28.893710394637328,71.0995324840463,270.05829914027504,9.128173985559485,35.44983932841912,23.23886455722415,20.46518611028643,32.69571359343891,24.7328552415131,25.981111787450367,27.331403283151744,0.004252814897885577,11.344351942821632,31.536023458677942,33.85540372819988,32.10403495325474,33.28739223362308,23.700015030056544,25.765695452969656,24.205895949953632,25.259814533072568,25.191446160549226,26.770777414351507,25.578221161480396,26.384002413420337,26.541737656250604,28.121068910052884,26.928512657181773,27.734293909121714
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),2026-05-01,29.05927452752678,78.8600303532233,231.99530758229616,8.042697918291246,34.46083086940145,24.43075181141155,23.296951385280302,34.65673803854544,26.057133215907506,26.957775609393288,28.11775214730477,0.01805247570647979,11.445791340406501,33.49704790378447,35.81642817330641,34.06505939836127,35.24841667872961,25.02429300445095,27.08997342736406,25.530173924348038,26.584092507466973,26.168109982492147,27.747441236294428,26.554884983423317,27.360666235363258,27.32808652040363,28.90741777420591,27.7148615213348,28.52064277327474
