district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-01-01,18.69320842332276,72.95314681973508,173.99648372742195,6.879683560386724,23.772352812332883,14.407369325272256,14.050906641180417,18.522972543725885,15.421654942636124,16.40312098684211,17.273103405479223,1.4164159935234002e-07,1.0898610688025698,17.369655826099436,19.676289261352334,17.934545646977696,19.111399440474074,14.460535740586586,16.382774144685662,14.93128800281493,15.912021882457317,15.658664880968574,17.14757709271565,16.023296443029082,16.78294553065514,16.528647299605684,18.01755951135276,16.893278861666193,17.652927949292252
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-02-01,22.002287261248398,64.07729626119465,203.0027536392522,7.672456799599885,27.330317201030766,17.166627272765865,15.089691098097575,21.931200945304436,17.35869674027844,18.751773896569425,19.766787664765687,1.2125470877317971e-06,4.248472236898316,20.777884227677987,23.084517662930885,21.342774048556247,22.519627842052625,16.3975775382289,18.319815942327978,16.868329800457246,17.849063680099633,18.007317790695886,19.496230002442964,18.371949352756396,19.131598440382454,19.022331558892148,20.511243770639226,19.386963120952657,20.146612208578716
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-03-01,26.40316977473534,62.31487721331979,233.88529954624505,8.335833921849314,31.572198194485573,21.64890444045377,18.41226949929333,27.484654236924534,21.112182483451146,22.699478670836402,23.868905168567633,4.009310318737845e-05,8.610551317469671,26.331337519298085,28.637970954550983,26.896227340176345,28.073081133672723,20.15106328140161,22.073301685500684,20.621815543629953,21.60254942327234,21.955022564962864,23.44393477670994,22.319654127023373,23.079303214649432,23.124449062694094,24.61336127444117,23.489080624754603,24.248729712380662
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-04-01,30.050770400096845,65.23441703760932,252.69052394889127,8.64364715526824,35.238286957848125,25.74314505334386,22.479526568546106,34.04447670046094,24.88955930478918,26.43792263338148,27.701375253125935,0.009877001257510802,12.490716005595992,32.89115998283449,35.19779341808739,33.45604980371275,34.63290359720913,23.928440102739643,25.85067850683872,24.399192364967988,25.379926244610374,25.69346652750794,27.182378739255018,26.05809808956845,26.81774717719451,26.956919147252396,28.445831358999474,27.321550709312906,28.081199796938964
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-05-01,29.6360035726167,72.56377624524322,221.55506390176652,7.859503749495033,33.882436563575205,26.088020788389244,23.994525841220586,34.74685372204869,25.652357992344808,26.847451666426373,27.955226985935205,0.01526951223518697,11.985228675982224,33.59353700442224,35.90017043967514,34.1584268253005,35.33528061879688,24.69123879029527,26.613477194394346,25.161991052523614,26.142724932166,26.102995560552834,27.591907772299912,26.467627122613344,27.227276210239403,27.210770880061666,28.699683091808744,27.575402442122176,28.335051529748235
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-06-01,29.40849087497645,76.7695378854591,176.36630329988998,6.525264187703641,32.6229623013971,26.89660371684925,25.593115067837797,35.132120142590836,26.07717797256291,27.07657184328697,27.958403359786423,0.02420332285857133,11.759783009123176,33.97880342496438,36.28543686021729,34.54369324584265,35.720547039339024,25.116058770513373,27.03829717461245,25.586811032741718,26.567544912384104,26.33211573741343,27.82102794916051,26.69674729947394,27.4563963871,27.213947253912885,28.702859465659962,27.578578815973394,28.338227903599453
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-07-01,29.44610404337304,77.42700229534285,173.87815295191285,6.339600199661831,32.293381843266275,27.31828507329206,25.870699282815774,35.38875883692819,26.21204216300915,27.182260727118315,28.05165149187788,0.02833035769515226,11.805833458279167,34.23544211930174,36.54207555455464,34.80033194018,35.97718573367638,25.250922960959613,27.17316136505869,25.721675223187958,26.702409102830345,26.437804621244776,27.926716832991854,26.802436183305286,27.562085270931345,27.30719538600434,28.79610759775142,27.67182694806485,28.43147603569091
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-08-01,29.116132729244434,77.72743279943558,152.57150179427117,5.96263464434692,31.86695321915404,27.013211124361746,25.838662891043796,34.5638492188814,25.942492144558717,26.89458431996443,27.657441828935788,0.013635081123918626,11.440082171757894,33.41053250125495,35.717165936507854,33.97542232213321,35.15227611562959,24.98137294250918,26.903611346608255,25.452125204737523,26.43285908437991,26.15012821409089,27.63904042583797,26.5147597761514,27.27440886377746,26.91298572306225,28.401897934809327,27.27761728512276,28.037266372748817
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-09-01,29.297064897530184,76.94579030311849,172.0927753133269,6.554422970509009,32.327380723681955,26.883559600482528,25.803834537330317,34.8737905146871,25.997692676287347,26.987504342660195,27.847968219226836,0.016514529052637863,11.605470162082241,33.72047379706065,36.027107232313554,34.28536361793891,35.46221741143529,25.03657347423781,26.958811878336885,25.507325736466154,26.48805961610854,26.243048236786656,27.731960448533734,26.607679798847165,27.367328886473224,27.103512113353297,28.592424325100374,27.468143675413806,28.227792763039865
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-10-01,28.063843986093396,73.9570859656207,169.24283880333587,6.387092311755254,31.603631839127083,25.376826792119992,23.761253439346472,31.345127494072365,24.38282368597663,25.487129776011656,26.333343970028338,0.0018216858164030515,10.490229315623537,30.191810776445916,32.49844421169882,30.756700597324176,31.933554390820554,23.42170448392709,25.343942888026167,23.892456746155435,24.87319062579782,24.742673670138117,26.231585881885195,25.107305232198627,25.866954319824686,25.5888878641548,27.077800075901877,25.95351942621531,26.713168513841367
