district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-01-01,18.756860586616064,72.11910590827054,173.89753739345974,6.741975410658924,24.08895100561368,14.386127568213603,13.873203803001903,18.571212188438064,15.38010573563664,16.393132190930466,17.262619877897766,1.4601230123108608e-07,1.2375392869136412,17.403004651617263,19.739419725258866,17.975187934958065,19.167236441918064,14.400081043737153,16.360130427536127,14.880093137728737,15.880118333544543,15.636568308683625,17.149696073177306,16.00713021019228,16.77913417166865,16.506055995650925,18.019183760144607,16.87661789715958,17.648621858635952
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-02-01,22.132775875886153,63.418818263588065,205.701145904942,7.6062113867815455,27.575866981587325,17.50311553734211,14.93516527222544,22.05754482924624,17.389224827032226,18.812290141688404,19.84079587121311,1.3130062073299178e-06,4.539491259464718,20.889337292425438,23.22575236606704,21.46152057576624,22.65356908272624,16.40920013513274,18.369249518931714,16.889212229124325,17.889237424940127,18.055726259441563,19.568854023935245,18.426288160950218,19.19829212242659,19.08423198896627,20.59735975345995,19.454793890474924,20.226797851951297
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-03-01,26.57232067349267,61.344922001829644,238.08952912453856,8.434281096264904,31.9425450062287,21.91693866854097,18.128839140643777,27.637853869826394,21.119361860037333,22.75524950407393,23.945697149696624,4.415471805513884e-05,8.929741837384832,26.469646333005592,28.806061406647196,27.041829616346394,28.233878123306393,20.139337168137846,22.09938655193682,20.619349262129433,21.619374457945234,21.99868562182709,23.51181338632077,22.369247523335744,23.141251484812116,23.189133267449783,24.702261031943465,23.559695168958438,24.33169913043481
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-04-01,30.125236007880268,64.49826381509743,261.40608671610903,8.914728675204458,35.55193835028574,25.64491572666876,22.123439941095782,34.0407731757126,24.839722533480753,26.425376575800605,27.732407009381156,0.009854266434992712,12.598427038477247,32.8725656388918,35.2089807125334,33.4447489222326,34.636797429192605,23.859697841581266,25.81974722538024,24.339709935572852,25.339735131388654,25.668812693553765,27.181940458047446,26.03937459506242,26.81137855653879,26.975843127134315,28.488970891627996,27.34640502864297,28.11840899011934
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-05-01,29.67442861753952,71.78278460551698,230.23711851151643,7.851494304745778,34.174521434650416,25.907952500421302,23.79092239639089,34.66207068034706,25.5682144882332,26.800078727025095,27.951264319582677,0.014489700664568589,12.041236967535859,33.493863143526255,35.83027821716786,34.066046426867054,35.25809493382706,24.58818979633371,26.548239180132686,25.068201890325298,26.0682270861411,26.043514844778255,27.556642609271936,26.41407674628691,27.18608070776328,27.194700437335836,28.707828201829518,27.56526233884449,28.337266300320863
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-06-01,29.574308832424553,75.63241261516251,188.54162607616718,6.624754885686066,33.08494724881696,26.927708518874116,25.52748338237925,35.30815633776431,26.06264350527013,27.116143103416455,28.058851233797295,0.026965493716566143,12.006327883845536,34.13994880094351,36.47636387458511,34.712132084284306,35.90418059124431,25.082618813370644,27.04266819716962,25.56263090736223,26.562656103178032,26.359579221169614,27.872706985663296,26.73014112267827,27.50214508415464,27.302287351550454,28.815415116044136,27.67284925305911,28.44485321453548
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-07-01,29.461298897203935,76.41086628156557,181.0026865262846,6.426123302572435,32.51488334225225,27.35410401763729,25.761842365313456,35.19023552016974,26.073256097342085,27.08966893730064,27.99468236993206,0.025083254102116273,11.934493679944769,34.02202798334894,36.358443056990545,34.59421126668974,35.786259773649746,25.093231405442598,27.053280789241573,25.573243499434184,26.573268695249986,26.3331050550538,27.84623281954748,26.703666956562454,27.475670918038826,27.23811848768522,28.751246252178902,27.608680389193875,28.380684350670247
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-08-01,29.130198180423932,76.72006976860024,159.01245252791978,6.070410021834732,32.11470739003926,27.004654807312136,25.767336093578173,34.38320547843226,25.805029699767996,26.802580243964776,27.597642506604373,0.012190725701911107,11.559681098675696,33.21499794161146,35.55141301525306,33.787181224952256,34.97922973191226,24.82500500786851,26.785054391667483,25.305017101860095,26.305042297675897,26.046016361717935,27.559144126211617,26.41657826322659,27.188582224702962,26.841078624357532,28.354206388851214,27.211640525866187,27.98364448734256
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-09-01,29.3002416750934,76.00864875650296,175.23291612118305,6.4750499020517225,32.50072570535025,26.8740046211057,25.74877872355148,34.67169598860474,25.859586049579175,26.89178273723344,27.767947317839358,0.014576226559487346,11.687365163227973,33.50348845178394,35.83990352542554,34.075671735124736,35.26772024208474,24.879561357679687,26.839610741478662,25.359573451671274,26.359598647487076,26.1352188549866,27.648346619480282,26.505780756495255,27.277784717971628,27.011383435592517,28.5245112000862,27.381945337101172,28.153949298577544
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-10-01,28.10971727925457,72.92216754741895,173.1954564216253,6.432036106781261,31.841482884951617,25.31840600693991,23.55358770630467,31.29363094883717,24.272226238022522,25.42347355039214,26.289450832500265,0.0017636617976773683,10.579944445945763,30.125423412016367,32.46183848565797,30.69760669535717,31.88965520231717,23.292201546123035,25.25225092992201,23.77221364011462,24.772238835930423,24.666909668145298,26.18003743263898,25.037471569653952,25.809475531130325,25.532886950253424,27.046014714747106,25.90344885176208,26.67545281323845
