district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-01-01,16.009437431329584,79.94589592324245,173.92753314185575,6.778391025195994,22.93378218605156,11.285492846604004,12.655673322824732,15.75341290134721,13.691958024715188,14.387201846699504,15.256839512408785,2.4741399375778512e-08,0.0,14.562891299239725,16.94393450345469,15.146003920680126,16.360821882014292,12.643130191973578,14.740785857456798,13.15684178352049,14.227074265909886,13.581756266259369,15.19264742713964,13.976260224025966,14.798143469373043,14.45139393196865,16.06228509284892,14.845897889735246,15.667781135082324
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-02-01,19.488829862429206,71.61483412398326,206.14801461409706,7.884430908219024,26.511291763639207,13.86706857304273,14.095824672390194,19.363211295242806,16.004200250474945,17.049589134061222,18.08032920713171,2.404831051205003e-07,2.189180168340968,18.17268969313532,20.55373289735029,18.75580231457572,19.97062027590989,14.955372417733335,17.053028083216553,15.469084009280246,16.539316491669645,16.244143553621086,17.855034714501357,16.638647511387685,17.46053075673476,17.274883626691576,18.885774787571847,17.669387584458175,18.49127082980525
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-03-01,24.634298982883596,67.51713091660685,242.65155798829096,8.457361796608396,31.287118504202795,18.86750608709535,17.257843785154975,24.91623174399447,20.248615641497583,21.564320643913383,22.777578433854842,7.950691372661417e-06,7.077312295649072,23.725710141886985,26.106753346101954,24.308822763327385,25.523640724661554,19.199787808755975,21.29744347423919,19.713499400302883,20.783731882692283,20.758875063473248,22.36976622435352,21.153379021239846,21.97526226658692,21.972132853414706,23.583024014294978,22.366636811181305,23.18852005652838
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-04-01,28.646900390654988,69.73803152183051,269.70257957245644,8.349652919958459,35.179832934557936,22.561883443029693,19.807786569845604,31.927582408006636,24.2953134334929,25.600789520641527,26.949302418503805,0.002626625548564335,10.870858188793814,30.73706080589915,33.11810401011412,31.32017342733955,32.53499138867372,23.246485600751292,25.34414126623451,23.7601971922982,24.8304296746876,24.79534394020139,26.406235101081663,25.18984789796799,26.011731143315064,26.14385683806367,27.75474799894394,26.53836079583027,27.360244041177342
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-05-01,28.930150299155176,78.32288492500463,230.98751106321492,7.182923152743776,34.33123042875468,24.047073147722184,22.786189530994523,34.194947096889386,25.853728726797545,26.776655198504834,27.931592753820908,0.010845805368448952,11.189151788238433,33.0044254947819,35.385468698996874,33.587538116222305,34.80235607755647,24.804900894055937,26.902556559539153,25.318612485602845,26.388844967992245,25.971209618064698,27.58210077894497,26.365713575831297,27.18759682117837,27.126147173380772,28.737038334261044,27.52065113114737,28.342534376494445
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-06-01,29.665839996719274,82.41837888621691,175.3160178890962,6.340725206026043,34.01165184828295,26.335905653792356,25.800507684686497,37.30144849603338,27.1704576991379,27.91907238841231,28.795652477857786,0.0886615971798317,12.173778751037652,36.11092689392589,38.49197009814087,36.6940395153663,37.90885747670046,26.12162986639629,28.219285531879507,26.6353414579432,27.7055739403326,27.113626807972175,28.724517968852446,27.508130765738773,28.330014011085847,27.99020689741765,29.60109805829792,28.38471085518425,29.206594100531323
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-07-01,30.189999955345954,83.01189466521724,171.24968853981136,6.168058701470692,33.557492690521684,27.567984958110127,26.712814639319763,39.16981277364076,27.766169251307982,28.493318462519376,29.34956690521843,0.23993827348958707,12.562738824315907,37.979291171533276,40.36033437574824,38.562403792973676,39.77722175430784,26.717341418566374,28.81499708404959,27.231053010113282,28.301285492502682,27.68787288207924,29.29876404295951,28.08237683984584,28.904260085192913,28.544121324778295,30.155012485658567,28.938625282544894,29.760508527891968
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-08-01,29.998406406032483,83.14500906214043,169.2524858496222,6.405100189690124,33.56847065584941,27.266352522095936,26.465325061897197,38.57607202610261,27.6006467559146,28.319974650949963,29.166237080198076,0.17842210653278479,12.417411588972673,37.38555042399513,39.76659362821009,37.96866304543553,39.18348100676969,26.55181892317299,28.649474588656208,27.0655305147199,28.1357629971093,27.514529070509827,29.1254202313901,27.909033028276426,28.7309162736235,28.36079149975794,29.971682660638212,28.75529545752454,29.577178702871613
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-09-01,29.656780150237758,83.65729564926046,167.97862220754223,6.340918242459097,33.33003312267343,26.587737546287457,26.316496000761447,37.61075492921191,27.346021464984904,28.039249070560757,28.87914218159847,0.1057200416850355,11.958885334480442,36.42023332710443,38.80127653131939,37.003345948544826,38.21816390987899,26.297193632243296,28.394849297726513,26.810905223790204,27.881137706179604,27.23380349012062,28.844694651000893,27.62830744788722,28.450190693234294,28.073696601158336,29.684587762038607,28.468200558924934,29.290083804272008
Dinajpur,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-10-01,27.254375302971035,81.11227027000488,168.85494937771477,6.681463955721242,31.836803040077314,23.656619361137484,23.834134024800004,30.43539805409969,24.653303183791735,25.433624819545525,26.277899566434098,0.0010280118154978798,9.7467112006074,29.244876451992205,31.625919656207174,29.827989073432605,31.042807034766774,23.604475351050127,25.702131016533343,24.118186942597035,25.188419424986435,24.62817923910539,26.23907039998566,25.022683196871988,25.84456644221906,25.472453985993962,27.083345146874233,25.86695794376056,26.688841189107634
