district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-01-01,18.92771151727309,71.42562953231152,174.3921336448102,6.887372345601214,23.947013045847953,14.845023063872176,13.84161369851625,18.741040773455197,15.45561913266842,16.49724684804982,17.36920751627387,1.6250077959806818e-07,1.3960180548600647,17.49534583153246,19.986735715377932,18.105482129617066,19.376599417293328,14.431695529621694,16.47954273571515,14.933209131113967,15.978029134222874,15.703147988075719,17.29134570802392,16.092094368471198,16.90239932762844,16.575108656299772,18.16330637624797,16.96405503669525,17.774359995852492
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-02-01,22.165378972767833,62.7772816991008,204.46661866721251,7.682029354052936,27.385935129244487,17.75574176295807,14.82609435272671,22.076657003298912,17.332373276140903,18.78227498512898,19.804608078465044,1.3289111371262142e-06,4.570838446101277,20.830962061376177,23.322351945221648,21.44109835946078,22.712215647137043,16.308449673094174,18.35629687918763,16.80996327458645,17.854783277695354,17.98817612515488,19.576373845103078,18.377122505550357,19.1874274647076,19.010509218490945,20.598706938439143,19.399455598886423,20.209760558043666
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-03-01,26.38027724179689,61.01431162713851,235.95968676817756,8.393252111842713,31.66098163243933,21.91474389637175,18.024453811000384,27.391421470676036,20.89612641841693,22.541371665430916,23.721170099271806,3.78064272806424e-05,8.787862764405538,26.1457265287533,28.637116412598772,26.755862826837905,28.026980114514167,19.8722028153702,21.92005002146366,20.37371641686248,21.41853641997138,21.747272805456817,23.335470525405015,22.136219185852294,22.946524145009537,22.927071239297707,24.515268959245905,23.316017619693184,24.126322578850427
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-04-01,30.299969347604705,64.04441275229959,255.76952061106613,8.714271866123454,35.305389405652534,26.03055584867857,22.118450359180628,34.31593109539469,24.926150221686292,26.538295959461813,27.817143562517145,0.011692237559659945,12.667972627165554,33.07023615347195,35.561626037317424,33.68037245155656,34.95148973923282,23.902226618639567,25.950073824733018,24.40374022013184,25.448560223240744,25.744197099487714,27.332394819435912,26.13314347988319,26.943448439040434,27.023044702543046,28.611242422491244,27.411991082938524,28.222296042095767
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-05-01,30.080922714520003,71.43389098477928,223.3833858097173,7.836775661480267,33.92551277894988,26.415802542079774,23.758884940664007,35.59377045502047,25.894815222708683,27.15064747025208,28.267564399300667,0.025688654481407683,12.170657660514827,34.34807551309773,36.839465396943204,34.95821181118234,36.2293290988586,24.870891619661954,26.918738825755412,25.37240522115423,26.417225224263134,26.35654861027798,27.944746330226177,26.745494990673457,27.5557999498307,27.47346553932657,29.061663259274766,27.862411919722046,28.67271687887929
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-06-01,29.65710257555496,75.2442424571758,180.26699677492707,6.551632482509888,32.76608110336038,27.093355459617673,25.455404120272306,35.43529829276508,26.082093206104435,27.154596016939593,28.055931000814226,0.02914872617733943,11.929718281489023,34.18960335084235,36.68099323468782,34.79973964892695,36.070856936603214,25.058169603057706,27.106016809151164,25.559683204549984,26.604503207658887,26.360497156965494,27.94869487691369,26.74944353736097,27.559748496518214,27.261832140840127,28.850029860788325,27.650778521235605,28.461083480392848
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-07-01,29.5172721620605,75.98486249406795,175.85537289120748,6.385369713220996,32.2502179270721,27.426016582052668,25.722331001771828,35.23973738072718,26.061975032996088,27.09856417171541,27.977841036171448,0.02585728469709752,11.838117254562384,33.99404243880444,36.48543232264991,34.60417873688905,35.87529602456531,25.038051429949363,27.085898636042813,25.539565031441636,26.58438503455054,26.30446531174131,27.89266303168951,26.693411692136788,27.50371665129403,27.18374217619735,28.771939896145547,27.572688556592826,28.38299351575007
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-08-01,29.21384987508163,76.30821573943962,156.33901378215478,6.008913277109045,31.860080839811488,27.0355056873042,25.696649071664254,34.51226001264186,25.822675492559515,26.840027807316147,27.621722876226922,0.01320624673341306,11.447793263557845,33.266565070719125,35.757954954564596,33.87670136880373,35.14781865647999,24.798751889512786,26.846599095606244,25.300265491005064,26.345085494113967,26.04592894734205,27.634126667290246,26.434875327737526,27.24518028689477,26.827624016252823,28.41582173620102,27.2165703966483,28.026875355805544
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-09-01,29.27622481762972,75.48980493584418,174.24288150843904,6.550164451846356,32.2466138040148,26.913026521751853,25.692602561322815,34.49450110580429,25.758507295566794,26.81382255218567,27.685036959727867,0.013061716178596729,11.579820162883326,33.248806163881554,35.740196047727025,33.85894246196616,35.13005974964242,24.73458369252007,26.78243089861352,25.236097294012342,26.280917297121245,26.01972369221157,27.60792141215977,26.40867007260705,27.21897503176429,26.890938099753768,28.479135819701966,27.279884480149246,28.09018943930649
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),2025-10-01,28.31191644983136,72.33877983284549,169.69909653511286,6.388323306349783,31.628820983240104,25.654776724884474,23.44473747606093,31.636797305949838,24.375032113030105,25.55609741407048,26.404592896746045,0.002188147070418211,10.641798854062287,30.391102364027102,32.88249224787258,31.001238662111707,32.272355949787965,23.351108509983376,25.398955716076834,23.852622111475654,24.897442114584557,24.76199855409638,26.350196274044578,25.150944934491857,25.9612498936491,25.610494036771946,27.198691756720144,25.999440417167424,26.809745376324667
