district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-01-01,18.46010148612472,76.51926642567778,198.24414763298319,7.3832625424765865,25.677130246570755,13.356625210404864,14.044997494559848,18.35967025807434,15.632197834408924,16.480568929923663,17.47178966808858,1.2779399433162705e-07,1.5168777284878097,17.314773060655853,19.404567455492824,17.826559443064905,18.89278107308377,14.790668594117836,16.47372707470001,15.202846181199185,16.061549487618663,15.813289779425928,17.1478480804214,16.14012038375135,16.821017476095978,16.804510517590842,18.139068818586317,17.131341121916265,17.812238214260894
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-02-01,21.55568065811385,69.83237316366585,215.47911259766397,8.066023063343913,28.893961718324817,15.74752964318214,15.250851130379276,21.590205134309844,17.707458364348344,18.861925052477996,19.939320615466315,9.781394711628926e-07,4.320745680753479,20.54530793689136,22.63510233172833,21.05709431930041,22.123315949319277,16.865929124057256,18.548987604639432,17.278106711138605,18.136810017558084,18.19464590198026,19.529204202975734,18.52147650630568,19.20237359865031,19.272041464968577,20.606599765964052,19.598872069294,20.27976916163863
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-03-01,25.98949609972131,68.75845681120606,243.22533832311274,8.549883835338711,32.56876130288509,20.152347468042286,18.81378796562187,26.439360970874944,21.680506866528304,22.973203636486204,24.189330328101768,2.075456617233195e-05,8.36055438546369,25.394463773456458,27.48425816829343,25.90625015586551,26.972471785884377,20.838977626237217,22.522036106819392,21.251155213318565,22.109858519738044,22.305924485988466,23.64048278698394,22.63275509031389,23.31365218265852,23.52205117760403,24.856609478599506,23.848881781929453,24.529778874274083
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-04-01,29.30223006630833,73.46913039197486,244.30332651706794,8.488245696272394,34.62993508355166,24.714592139824497,23.70801405110369,34.12144488754763,25.476821256456414,26.624443899411986,27.845960531997328,0.010361382498761977,11.672263611688077,33.076547690129146,35.16634208496612,33.5883340725382,34.65455570255706,24.635292016165327,26.318350496747502,25.047469603246675,25.906172909666154,25.95716474891425,27.291723049909724,26.28399535323967,26.9648924455843,27.17868138149959,28.513239682495065,27.505511985825013,28.186409078169643
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-05-01,29.195003704862934,79.15350890277477,232.50547228799383,7.964902471478148,33.99776827014739,25.163606984379264,24.8175058361528,35.09601968504858,26.230800951725456,27.1200617776667,28.28258913910667,0.02367195567220322,11.580687627263327,34.051122487630096,36.14091688246707,34.56290887003915,35.62913050005801,25.38927171143437,27.072330192016544,25.801449298515717,26.660152604935195,26.45278262716896,27.787340928164436,26.779613231494384,27.460510323839014,27.61530998860893,28.949868289604407,27.942140592934354,28.623037685278984
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-06-01,28.703360233336582,85.20431558216454,178.47948130909344,6.409933224359335,32.06639182590558,25.942636381384133,26.063974062891592,35.006662813277046,26.64732981263403,27.264138938844795,28.156536345390265,0.022405194893084655,11.004514103644858,33.96176561585856,36.05156001069553,34.47355199826762,35.539773628286476,25.805800572342942,27.488859052925118,26.21797815942429,27.07668146584377,26.596859788347057,27.931418089342532,26.92369039267248,27.60458748501711,27.489257194892527,28.823815495888002,27.81608779921795,28.49698489156258
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-07-01,28.862191625521415,85.65272212007422,176.15609785072684,6.325618630300454,32.144550244671734,26.339964977724783,26.14453093516274,35.60991419697877,26.867386797460025,27.46582824587844,28.346608735132076,0.032428424767654646,11.242257611198259,34.565016999560285,36.65481139439726,35.07680338196934,36.1430250119882,26.025857557168937,27.708916037751113,26.438035144250286,27.296738450669764,26.798549095380704,28.13310739637618,27.125379699706127,27.806276792050756,27.67932958463434,29.013887885629813,28.00616018895976,28.68705728130439
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-08-01,28.37401881511816,85.89696973185993,169.8138034900328,6.442543401912765,31.399076216737342,26.037019863244076,26.089505216537503,34.183612747646215,26.426980464477555,27.011091969669735,27.860160987119897,0.013462092622689294,10.718048039990709,33.13871555022773,35.2285099450647,33.650501932636786,34.716723562655645,25.585451224186468,27.268509704768643,25.997628811267816,26.856332117687295,26.343812819171998,27.678371120167473,26.67064342349742,27.35154051584205,27.19288183662216,28.527440137617635,27.519712440947583,28.200609533292212
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-09-01,28.799115302102823,85.19638594186637,183.08754148808453,6.7683676442280145,32.777853504067025,25.918463309770317,26.14632883266325,35.297409636908895,26.73938224685995,27.357302163432813,28.272739870873234,0.026788416777504872,11.348158406918671,34.25251243949041,36.34230683432738,34.764298821899466,35.830520451918325,25.897853006568862,27.580911487151038,26.31003059365021,27.16873390006969,26.690023012935075,28.02458131393055,27.016853617260498,27.697750709605128,27.605460720375497,28.940019021370972,27.93229132470092,28.61318841704555
Feni,4. Coastal Humid Heat Zone (Coastal Belt),2025-10-01,27.736141630735766,84.32234988128371,183.99319539916996,6.837834651668658,32.49900392253818,24.26506741097579,24.72684000552699,32.06272358930653,25.579393295504143,26.226417796073626,27.14638377306948,0.00285921516092677,10.382035666756984,31.017826391888043,33.107620786725015,31.529612774297096,32.59583440431596,24.737864055213056,26.42092253579523,25.150041642294404,26.008744948713883,25.55913864557589,26.893696946571364,25.88596924990131,26.56686634224594,26.479104622571743,27.813662923567218,26.805935226897166,27.486832319241795
