district,zone,date,temperature,humidity,solar_radiation,uv,tmax,tmin,dew_point,heat_index,wet_bulb,wbgt_shade,wbgt_sun,heatstroke_hazard,cdd,heat_index_lo95,heat_index_hi95,heat_index_lo68,heat_index_hi68,wet_bulb_lo95,wet_bulb_hi95,wet_bulb_lo68,wet_bulb_hi68,wbgt_shade_lo95,wbgt_shade_hi95,wbgt_shade_lo68,wbgt_shade_hi68,wbgt_sun_lo95,wbgt_sun_hi95,wbgt_sun_lo68,wbgt_sun_hi68
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-01-01,16.832942005858683,81.48570786184473,172.5516656548416,6.814732847847566,23.132797582353803,12.234621239107513,13.72594319916253,16.699474133948275,14.66094015485831,15.31254071015842,16.17529903843263,4.490263164988052e-08,0.0,15.57552117793463,17.82342708996192,16.12602874822703,17.27291951966952,13.79039625440267,15.531484055313948,14.216785103605432,15.105095206111187,14.629255237204324,15.995826183112515,14.963925672936941,15.661155747379897,15.492013565478535,16.858584511386727,15.826684001211152,16.52391407565411
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-02-01,20.589481551450092,73.41419744082427,207.18171883596824,7.693633944336554,27.33306393857383,14.98755433572655,15.485453255584702,20.62091152866107,17.263394709393413,18.261220762010417,19.29712935619026,5.311261331561927e-07,3.1603091371501897,19.496958572647422,21.744864484674714,20.04746614293982,21.194356914382315,16.392850808937773,18.133938609849054,16.819239658140535,17.70754976064629,17.57793528905632,18.944506234964514,17.91260572478894,18.609835799231895,18.613843883236164,19.980414829144358,18.948514318968783,19.64574439341174
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-03-01,25.670212807456796,70.54130435363882,242.3313164889189,8.609319798363828,32.41274041767258,19.893788570966876,19.073153495072262,26.13470147965859,21.63962178658737,22.848799092848196,24.060455675292793,1.7130301665423866e-05,8.153264494319728,25.010748523644946,27.258654435672238,25.561256093937345,26.708146865379838,20.76907788613173,22.51016568704301,21.19546673533449,22.083776837840247,22.1655136198941,23.532084565802293,22.50018405562672,23.197414130069674,23.377170202338696,24.74374114824689,23.711840638071315,24.40907071251427
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-04-01,29.984230706164272,71.98080609608127,268.3196685932958,9.131477828508679,36.92115719021466,24.287098186972088,21.956404989671483,35.484954304630676,25.88917605554244,27.11769245072899,28.459290793695466,0.024037740038070042,12.604127688593373,34.36100134861703,36.60890726064432,34.911508918909426,36.058399690351926,25.0186321550868,26.75971995599808,25.44502100428956,26.333331106795317,26.43440697777489,27.800977923683085,26.76907741350751,27.466307487950466,27.77600532074137,29.142576266649563,28.110675756473988,28.807905830916944
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-05-01,29.812325174829212,79.39236481275185,236.97368557632717,8.159911617348207,35.29623028691752,25.288369362053817,24.188216070687474,36.93225106760501,26.85805227796894,27.74433414702702,28.929202574908658,0.07157911506361438,12.292299824485667,35.80829811159136,38.056204023618655,36.35880568188376,37.50569645332626,25.9875083775133,27.72859617842458,26.413897226716063,27.30220732922182,27.06104867407292,28.427619619981115,27.39571910980554,28.092949184248496,28.24591710195456,29.612488047862755,28.58058753768718,29.277817612130136
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-06-01,30.52569704130081,82.62875566201714,201.87714732114205,7.028919596721806,34.967667345436794,27.407569247636374,26.585114346520683,40.1774314592615,28.03320015541704,28.78094922118217,29.79033495778788,0.37326897694588246,13.187618296536584,39.05347850324785,41.301384415275145,39.60398607354025,40.75087684498275,27.162656254961398,28.90374405587268,27.58904510416416,28.477355206669916,28.097663748228072,29.464234694136266,28.43233418396069,29.129564258403647,29.107049484833784,30.473620430741978,29.441719920566403,30.13894999500936
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-07-01,30.14919997563349,84.54189077452003,184.88680996357016,6.499336267249454,33.571861459227875,27.569213165189186,26.969575746940208,39.50962254785663,27.95579655512029,28.613817581274247,29.5382516310921,0.28111495299994516,12.570537312208529,38.38566959184298,40.633575503870276,38.93617716213538,40.08306793357788,27.08525265466465,28.82634045557593,27.511641503867413,28.39995160637317,27.93053210832015,29.297103054228344,28.26520254405277,28.962432618495725,28.854966158138,30.221537104046195,29.18963659387062,29.886866668313576
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-08-01,29.765465009041446,84.89812921714648,168.12986727058433,6.350982956747821,33.13417387544747,27.313798269397495,26.63458091844697,38.31663072011325,27.6357795707323,28.274685202225044,29.115334538577965,0.15570711941228857,12.223986072422484,37.19267776409961,39.4405836761269,37.743185334392,38.8900761058345,26.76523567027666,28.50632347118794,27.191624519479422,28.079934621985178,27.591399729270947,28.95797067517914,27.926070165003566,28.62330023944652,28.43204906562387,29.798620011532062,28.766719501356487,29.463949575799443
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-09-01,29.66632919109353,84.84870287611272,173.9240747701574,6.495016131544162,33.239293921311074,26.94232417467432,26.701718587802233,37.972745185384284,27.532033268582186,28.17232204533559,29.04194241918638,0.12929906184415932,12.090809047992696,36.84879222937064,39.09669814139793,37.399299799663034,38.546190571105534,26.661489368126546,28.402577169037826,27.08787821732931,27.976188319835064,27.489036572381494,28.855607518289688,27.823707008114113,28.52093708255707,28.358656946232284,29.725227892140477,28.693327381964902,29.39055745640786
Pabna,1. Northwest Extreme Heat Zone (Dry Hot Plains),2025-10-01,27.850404871987134,83.23501458148752,173.6601689270533,6.596209001472523,32.07523334682307,24.635072612424285,24.607424731533385,32.20728206514062,25.533865906962244,26.228827596469706,27.097128441104978,0.003130767841635934,10.355152979623675,31.08332910912697,33.331235021154264,31.63383667941937,32.78072745086187,24.663322006506604,26.404409807417885,25.089710855709367,25.978020958215122,25.54554212351561,26.912113069423803,25.88021255924823,26.577442633691184,26.41384296815088,27.780413914059075,26.7485134038835,27.445743478326456
