district,zone,variable,Model,R2,CV_R2,RMSE,Gen_Gap,Composite_Score,Status
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,LightGBM,0.9791384120971548,0.9769515462488501,0.7593257897929303,0.002186865848304742,0.9998633665410787,Robust
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,CatBoost,0.975967557563284,0.9735545082017707,0.8149921484904049,0.0024130493615133197,0.9070221034587186,Robust
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,XGBoost,0.9722964134499432,0.9770571501954377,0.8750290433027271,0.004760736745494487,0.780694480900123,Robust
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,RandomForest,0.9505142936494942,0.7838322486569301,1.1694841933689772,0.16668204499256412,0.0,Overfit Risk
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,CatBoost,0.9575964459427846,0.9619702902693351,0.9713690699366607,0.0043738443265505245,0.8069574005533532,Robust
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,LightGBM,0.9600891090931448,0.9647376906808207,0.9423860584636337,0.004648581587675893,0.7477971125150219,Robust
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,RandomForest,0.9699104117838366,0.7949762444599079,0.818259890770462,0.17493416732392875,0.55,Overfit Risk
Gaibandha,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,XGBoost,0.939188960501486,0.9638443924335844,1.163253465504306,0.024655431932098404,0.42490217568779765,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,CatBoost,0.913517566331975,0.9310853028743068,1.1119379763290513,0.01756773654233179,0.9811511521817508,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,LightGBM,0.9141311416300795,0.9298347712452688,1.107986468039329,0.01570362961518934,0.8984550857788063,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,XGBoost,0.89705631862356,0.920425065118583,1.2131554661381772,0.023368746495023074,0.5271645858939382,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,RandomForest,0.9030309029829352,0.7287226713633265,1.177425094143638,0.17430823161960873,0.15542500756550684,Overfit Risk
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,RandomForest,0.47585050510838844,0.4758563481934656,5.514604872396787,5.843085077172905e-06,0.75,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,CatBoost,0.36146863342133884,0.555627192019665,6.086644437493777,0.1941585585983262,0.4768092648474447,Overfit Risk
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,LightGBM,0.3283737208015166,0.5143285450498277,6.24238650120135,0.1859548242483111,0.2808095134289526,Overfit Risk
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,XGBoost,0.2795269381703417,0.4764344207565593,6.465404305340372,0.1969074825862176,0.0018116661908238753,Overfit Risk
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,LightGBM,0.6276687368318559,0.6565260358961423,20.766435675093117,0.028857299064286468,0.858678212424292,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,CatBoost,0.5933169666308806,0.6081692196765944,21.70327315460451,0.014852253045713804,0.7064223978119892,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,RandomForest,0.6578914966705103,0.587478762495682,19.905777428629392,0.0704127341748283,0.6695219351387356,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,XGBoost,0.5030137843751813,0.4788342755853739,23.99216176657107,0.024179508789807402,0.16642485610440122,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,LightGBM,0.6250831287231424,0.6709562284430539,0.5842683836266266,0.04587309971991149,0.8152769870265534,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,RandomForest,0.6783326648826645,0.6269552829859606,0.5411882695881128,0.05137738189670393,0.719088560948407,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,CatBoost,0.578059669426495,0.6251105065775397,0.6198268900851525,0.047050837151044744,0.5188815813850691,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,XGBoost,0.49105781426088135,0.5350021965630987,0.6807366284022348,0.04394438230221731,0.2,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,LightGBM,0.8782478945807037,0.8845103498157678,1.1845715065996114,0.006262455235064079,0.9961743533518913,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,CatBoost,0.8765268984940068,0.8801501711297446,1.1929142338606469,0.0036232726357378064,0.9755299767374664,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,XGBoost,0.8511291892580706,0.8568101725510268,1.3098688633895854,0.005680983292956188,0.6049653909357624,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,RandomForest,0.835525139417375,0.693928716510112,1.3768061759826558,0.14159642290726304,0.0,Overfit Risk
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,CatBoost,0.9432711396931983,0.9430970367053012,1.036290600120001,0.00017410298789710676,0.996554756380294,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,LightGBM,0.9426970381884457,0.9458192879837091,1.0415210803016939,0.003122249795263321,0.945718436717486,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,XGBoost,0.9322594116154039,0.9457524008640601,1.1324108238195454,0.013492989248656162,0.5860450127273205,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,RandomForest,0.9282624635434341,0.7482823661505729,1.165340281724838,0.17998009739286125,0.0,Overfit Risk
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,LightGBM,0.9160096710670163,0.940555608983618,1.2619659793981195,0.024545937916601757,0.9999999999999999,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,CatBoost,0.9073165001661916,0.9400400464523256,1.3256663073875405,0.03272354628613405,0.5861078160141857,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,XGBoost,0.9079806922419065,0.938855775721521,1.3209077462700043,0.03087508347961454,0.5845995544610446,Robust
Gazipur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,RandomForest,0.9061417798103947,0.7799448422366931,1.334040957413948,0.12619693757370154,0.0,Overfit Risk
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,CatBoost,0.9613637857300015,0.9611420680188398,0.8407733396889969,0.00022171771116163974,0.9792834926254982,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,LightGBM,0.9627381268363013,0.9625231811555857,0.8256842314525638,0.00021494568071567244,0.9666666666666666,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,XGBoost,0.9578519742078943,0.9603757438398233,0.8781531584316216,0.002523769631929018,0.8277452534728497,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,RandomForest,0.9273272800669384,0.7694175855432412,1.1531010206950223,0.15790969452369719,0.0,Overfit Risk
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,RandomForest,0.7940654724205654,0.7080789511155567,2.4573725020220825,0.08598652130500861,0.8905405205935268,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,CatBoost,0.7654264954063226,0.7131777152038832,2.6226835272351265,0.05224878020243939,0.6866354920786256,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,LightGBM,0.767284944629307,0.7022099266579197,2.6122735352194324,0.06507501797138726,0.5871937962210825,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,XGBoost,0.7446444159928418,0.6217532020501528,2.7363969012400515,0.12289121394268898,0.0,Overfit Risk
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,RandomForest,0.7573312270842336,0.6692858021079627,16.81433526222106,0.08804542497627088,0.5643235776115354,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,CatBoost,0.6995950163770488,0.7399575046190678,18.707955239836796,0.040362488242019046,0.5643062908969224,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,LightGBM,0.7014291011262421,0.7893771459087644,18.65075827305059,0.08794804478252227,0.5279182026441689,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,XGBoost,0.6416791908623254,0.661987075888464,20.431900765442315,0.02030788502613856,0.2,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,LightGBM,0.8127639712026309,0.8088912547558715,0.4121348858590041,0.00387271644675935,0.8945951870128012,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,RandomForest,0.8272054731228707,0.7063766665933114,0.3959220214987324,0.1208288065295593,0.55,Overfit Risk
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,CatBoost,0.80563906501098,0.7563228180058994,0.41990317339786304,0.04931624700508064,0.5373732130812829,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,XGBoost,0.7638306399011594,0.7115681079723595,0.46286723925612594,0.05226253192879993,0.12991156153617878,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,LightGBM,0.9047642062481598,0.9179994162158815,1.0732835705754677,0.013235209967721762,0.9173651109628514,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,CatBoost,0.8975029792993047,0.901032777409301,1.1134481535631462,0.0035297981099963183,0.7551170851870268,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,XGBoost,0.8882814022776733,0.8890850876379387,1.162457587190154,0.000803685360265427,0.4446900476480443,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,RandomForest,0.8869426500502713,0.7304356644850099,1.169401857123858,0.15650698556526144,0.1,Overfit Risk
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,CatBoost,0.9721791229369826,0.9652159950914436,0.8224901923896744,0.0069631278455389856,0.990884334525576,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,LightGBM,0.9713903092671637,0.9657815594627971,0.8340688483014214,0.005608749804366653,0.9622436881556229,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,XGBoost,0.9661727558767763,0.9657084921740772,0.9069401496023837,0.0004642637026991414,0.8368198107467968,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,RandomForest,0.9368704362049625,0.7807714307443467,1.2389726332481887,0.15609900546061573,0.0,Overfit Risk
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,CatBoost,0.9761530214722371,0.9625927738411599,0.6953480010859296,0.013560247631077216,0.9890659273206808,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,LightGBM,0.9752230323242626,0.9609988924576184,0.7087769856128892,0.01422413986664417,0.9502954920375376,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,XGBoost,0.9670170791341843,0.9629002101423232,0.817767951754739,0.0041168689918611445,0.5930463067450382,Robust
Gopalganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,RandomForest,0.9639391465234822,0.7801783171286931,0.8550736646205616,0.1837608293947891,0.0,Overfit Risk
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),temperature,LightGBM,0.9644732052584978,0.9555573991401966,0.7835181189265872,0.008915806118301228,0.9617645841971354,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),temperature,CatBoost,0.9622566161356484,0.9501470610706086,0.8075909576215442,0.012109555065039745,0.9251284853318879,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),temperature,XGBoost,0.9551205093566174,0.9501663248670104,0.8806330699177594,0.00495418448960705,0.8862679383445774,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),temperature,RandomForest,0.9222072761550787,0.7556229414867447,1.1594192845957783,0.166584334668334,0.0,Overfit Risk
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),humidity,RandomForest,0.7039415587159692,0.6768149596276387,2.7010102073336704,0.027126599088330483,0.949395300198774,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),humidity,CatBoost,0.6808184555563548,0.6625452666104097,2.804506088578204,0.018273188945945096,0.7877374733595583,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),humidity,LightGBM,0.6954818997151835,0.6422182447565503,2.7393281294665406,0.053263654958633166,0.5795651698556714,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),humidity,XGBoost,0.6097185283275639,0.5671066975113022,3.101176385239636,0.04261183081626174,0.09421748468192598,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),solar_radiation,LightGBM,0.554240626935586,0.49810291109201243,21.5026351063864,0.05613771584357352,0.7763016299823874,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),solar_radiation,CatBoost,0.47801352330770264,0.5035744826916754,23.268643671634198,0.025560959383972737,0.7647450041532694,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),solar_radiation,RandomForest,0.6197550774661429,0.5254471410809749,19.859721546101728,0.09430793638516799,0.75,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),solar_radiation,XGBoost,0.2959994286067352,0.34687511841992164,27.022650792094154,0.05087568981318641,0.12635390955802014,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),uv,RandomForest,0.6219708172805989,0.5626464570051309,0.5931860239967041,0.05932436027546795,0.8073457341632186,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),uv,LightGBM,0.5836149788181975,0.5221647170437709,0.6225522333305917,0.061450261774426584,0.6670201516868278,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),uv,CatBoost,0.49817290345900067,0.5017419119312491,0.6834477219360952,0.0035690084722483917,0.6523931645672973,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),uv,XGBoost,0.37770839904817444,0.3903524827433171,0.7610710741120371,0.012644083695142638,0.16864243704082776,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmax,LightGBM,0.902893626905244,0.8811926707354889,1.0547991724647985,0.021700956169755092,0.9999999999999999,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmax,CatBoost,0.9001627472765293,0.8624060651376156,1.0695281617985544,0.0377566821389137,0.9265076646856336,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmax,XGBoost,0.8825159283425226,0.8409137057950987,1.1602068047991074,0.04160222254742385,0.7208370862251506,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmax,RandomForest,0.8467089012201221,0.6965967722167805,1.32527004640266,0.1501121290033416,0.0,Overfit Risk
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmin,LightGBM,0.9745507411040216,0.9658321276436818,0.7900534055552418,0.008718613460339864,0.9938332496983505,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmin,CatBoost,0.9741793331093478,0.9647938806092288,0.7957975669526836,0.009385452500119018,0.986603805975779,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmin,XGBoost,0.9689013104598115,0.9651029653616664,0.8733532162461666,0.0037983450981451394,0.8741762320742059,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),tmin,RandomForest,0.9372671436235672,0.773894691531704,1.2404132902089133,0.16337245209186324,0.0,Overfit Risk
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),dew_point,CatBoost,0.9736010354628177,0.9554747903562232,0.7042368434036131,0.018126245106594552,0.9881465068546331,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),dew_point,LightGBM,0.973244185330592,0.9562823915851378,0.7089806551657452,0.016961793745454146,0.9342473075029156,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),dew_point,XGBoost,0.9661649647927205,0.9563779714183827,0.7972758555925646,0.00978699337433786,0.8681362198038273,Robust
Habiganj,5. Haor or Wetland Humid Zone (Haor Basin),dew_point,RandomForest,0.9466966359010178,0.7792490851805461,1.000697017779413,0.16744755072047168,0.0,Overfit Risk
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,LightGBM,0.9622629615459917,0.9625944389066502,0.8399854704385472,0.0003314773606585275,0.9999999999999999,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,CatBoost,0.9593210072534966,0.9586023248712013,0.872113405437577,0.0007186823822952215,0.9632507659139953,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,XGBoost,0.9535371973454494,0.9600534808436176,0.9320529133980413,0.0065162834981682405,0.8643236086857161,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,RandomForest,0.9153794963324722,0.7689539221734653,1.2578407771674072,0.14642557415900692,0.0,Overfit Risk
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,RandomForest,0.6867977361886441,0.5546725666477554,2.9876502820477073,0.1321251695408887,0.7999999999999999,Overfit Risk
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,CatBoost,0.5051399145940032,0.516121847778499,3.7554201020204445,0.010981933184495807,0.63892607510514,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,LightGBM,0.5375002398338246,0.45085186080458783,3.6305554124425803,0.08664837902923672,0.49596148132420953,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,XGBoost,0.354958432730897,0.38285149660870665,4.287569419969578,0.027893063877809654,0.17208076785473558,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,RandomForest,0.6275536701683636,0.5160819415458938,22.855595125424248,0.11147172862246979,0.7999999999999999,Overfit Risk
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,LightGBM,0.5878387359304165,0.496772935491272,24.043310846955812,0.09106580043914447,0.731413185159205,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,CatBoost,0.5198251663784828,0.4885834607113496,25.951375514489534,0.031241705667133135,0.7277783068075988,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,XGBoost,0.3611683824103906,0.31171828284975406,29.933250895844225,0.04945009956063656,0.1546095259036885,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,RandomForest,0.6086501614414033,0.5272353212918905,0.6641444303141386,0.08141484014951272,0.7999999999999999,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,LightGBM,0.5224855031878445,0.48526672739410676,0.7336235021248709,0.037218775793737724,0.6781382220770448,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,CatBoost,0.43348436091721465,0.4540543000473449,0.7990719891648196,0.020569939130130277,0.5009092963154047,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,XGBoost,0.30678500087776406,0.30831716050010527,0.8839219748982347,0.0015321596223412115,0.2,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,LightGBM,0.8544792662728433,0.8788599183532007,1.3009950221302986,0.024380652080357335,0.95,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,CatBoost,0.8413676673667501,0.8658957106191766,1.3583417587616236,0.024528043252426524,0.7994266671180327,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,XGBoost,0.8094357772434049,0.8425073256561335,1.4887915010312163,0.033071548412728635,0.3879666487618506,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,RandomForest,0.8157678560289641,0.6819411014036543,1.463847718030555,0.1338267546253098,0.1617089484823895,Overfit Risk
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,LightGBM,0.9784446479029104,0.976382263106329,0.734045813478356,0.0020623847965813846,0.9994945120354276,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,CatBoost,0.9760393461293905,0.9733172181541386,0.773917983023744,0.0027221279752518424,0.9351074602264319,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,XGBoost,0.9706296220496076,0.9767727838647906,0.8568412637358225,0.00614316181518304,0.8104190463825395,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,RandomForest,0.9433032475717292,0.7836323008901172,1.1904871091297957,0.15967094668161208,0.0,Overfit Risk
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,LightGBM,0.9827115462927978,0.966515325817291,0.598169779044942,0.01619622047550673,0.9868504482268435,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,CatBoost,0.9808515447694908,0.9633367590672494,0.6295254089833721,0.01751478570224141,0.9113964882650756,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,XGBoost,0.9699590626162102,0.9653193859598289,0.7885026041882828,0.00463967665638132,0.44829109973698844,Robust
Jamalpur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,RandomForest,0.9719683914837979,0.7915577985484746,0.7616762283176066,0.18041059293532324,0.06757984352142338,Overfit Risk
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,LightGBM,0.966791723667783,0.9644490876322825,0.8229393483825821,0.002342636035500445,0.9989194577277254,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,CatBoost,0.9651291018195642,0.9636340282607556,0.8432885976409762,0.001495073558808624,0.975053027921927,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,XGBoost,0.9606677922262294,0.9634600472510515,0.8956097721389135,0.0027922550248220546,0.8104159840959227,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,RandomForest,0.9327117194036069,0.7743394003284921,1.171424699133467,0.15837231907511473,0.0,Overfit Risk
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,RandomForest,0.7397495014398475,0.6928857000926142,3.0198248347302385,0.046863801347233336,0.7002806978974251,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,LightGBM,0.686438160920624,0.7165479585319624,3.3147254960769215,0.030109797611338363,0.6003286373335789,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,CatBoost,0.668826426166935,0.7138897924153432,3.4065424460077494,0.04506336624840823,0.5425223145050989,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,XGBoost,0.6149699247634801,0.6274393001888172,3.6731045861020193,0.012469375425337104,0.2,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,LightGBM,0.7320686022905032,0.8004079674194724,18.56079451363256,0.06833936512896921,0.7712053698543968,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,CatBoost,0.7232478849195354,0.7577021905581282,18.863845561693168,0.03445430563859275,0.7396988591231933,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,RandomForest,0.7397172576115889,0.6623673003297877,18.29394819086059,0.07734995728180116,0.55,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,XGBoost,0.6800984059207902,0.6976463766717812,20.28116787853618,0.017547970750991015,0.2638925417519765,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),uv,LightGBM,0.7756919324063004,0.7944766566529718,0.4765717559973473,0.018784724246671436,0.8942740067820957,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),uv,CatBoost,0.7669172077056851,0.7499286229637516,0.4858038580528163,0.016988584741933432,0.6835343322777689,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),uv,RandomForest,0.7525827946427665,0.6728578622879244,0.5005192693476168,0.07972493235484202,0.22331384977167124,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),uv,XGBoost,0.7437313181375771,0.708026788991319,0.5093937603257462,0.0357045291462581,0.21262796950382337,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,LightGBM,0.9163241089017953,0.9238480877814073,1.0955915157307368,0.007523978879611981,0.9670178655895926,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,CatBoost,0.9125222528909104,0.9079440125139875,1.1202044208670436,0.004578240376922893,0.7876335158181587,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,XGBoost,0.90367757806858,0.9028663215978513,1.1754717179201601,0.0008112564707286607,0.4221548397420861,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,RandomForest,0.9044740825342338,0.7354691559561475,1.1706015535603451,0.1690049265780863,0.12793918364874401,Overfit Risk
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,CatBoost,0.9723164495651749,0.9665747814916997,0.8688457224719923,0.0057416680734752035,0.9696902652690257,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,LightGBM,0.9739894089707916,0.9669363701678133,0.8421838009107872,0.007053038802978251,0.8963907383874464,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,XGBoost,0.9622012454571496,0.9663973343568525,1.01524420322801,0.00419608889970291,0.7105196457668048,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,RandomForest,0.9444350721575677,0.781926829140886,1.2309265828095843,0.16250824301668176,0.0,Overfit Risk
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,LightGBM,0.9713860019883422,0.9624601532648172,0.7849067419037611,0.008925848723525087,0.9611647825624192,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,CatBoost,0.9699855716368089,0.9631265678100546,0.8038848172724293,0.006859003826754306,0.9506096418606375,Robust
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,RandomForest,0.9710775347375948,0.7851490381374863,0.7891261626329706,0.18592849660010857,0.4729118770009001,Overfit Risk
Jessore,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,XGBoost,0.9574337370549879,0.962224398796802,0.9573297380839699,0.004790661741814084,0.4487327487142445,Robust
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),temperature,LightGBM,0.9647471746422007,0.962967184439188,0.7633508868576765,0.0017799902030126713,0.9999546630153248,Robust
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),temperature,CatBoost,0.9645459097522554,0.9621081258584828,0.765526841135456,0.0024377838937725826,0.995218090777992,Robust
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),temperature,XGBoost,0.959330466555207,0.9610736815334511,0.8199018094713442,0.0017432149782440343,0.8725682556769507,Robust
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),temperature,RandomForest,0.9299215223692443,0.7659477354545676,1.0762658966316123,0.16397378691467668,0.0,Overfit Risk
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),humidity,RandomForest,0.8116440914833156,0.7246263325913563,2.1163893261213245,0.08701775889195928,0.7999999999999999,Robust
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),humidity,CatBoost,0.753573849138693,0.7094142020968918,2.4207466260469586,0.0441596470418012,0.6485090354138872,Robust
